pays;reseau;gare;nom;N;ponctualite;fraicheur;distincts;annulesJour;jours;statut;K;verdict;motif
Allemagne;de_gtfsde;westerhausenmelle@52.24,8.28;westerhausenmelle;20.4;89.5;95.3;47;0;7;petit joueur;17;RETENUE;
Allemagne;de_gtfsde;struthttenbf@50.78,7.97;struthttenbf;20.4;96.5;88.3;10;0;7;petit joueur;17;RETENUE;
France;fr_sncf;UIC87741256;Aiguebelle;20.3;92.3;99.3;8;0.14;7;petit joueur;17;RETENUE;
France;fr_sncf;UIC87491506;Châteauneuf-sur-Charente;20.3;91.5;100;7;0;7;petit joueur;17;RETENUE;
France;fr_sncf;UIC87317016;Boulogne - Tintelleries;20.3;93.7;99.3;9;0;7;petit joueur;17;RETENUE;
France;fr_sncf;UIC87673269;Saint-Geours;20.3;93;100;8;1.14;7;petit joueur;17;RETENUE;
France;fr_sncf;UIC87611863;Valence d'Agen;20.3;92.3;100;7;0;7;petit joueur;17;RETENUE;
France;fr_sncf;UIC87761726;Vinay;20.3;93;100;9;1.29;7;petit joueur;17;RETENUE;
France;fr_sncf;UIC87396077;Vivoin - Beaumont;20.3;70.4;100;13;2.29;7;petit joueur;17;RETENUE;
Allemagne;de_gtfsde;rastede@53.24,8.19;rastede;20.3;90.1;98.6;16;0;7;petit joueur;17;RETENUE;
Allemagne;de_gtfsde;zimmersrode@51.01,9.23;zimmersrode;20.3;81;92.2;26;0;7;petit joueur;17;RETENUE;
Allemagne;de_gtfsde;wendischrietzbahnhof@52.21,14.01;wendischrietzbahnhof;20.3;90.8;97.3;47;0;7;petit joueur;17;RETENUE;
Allemagne;de_gtfsde;neustadtorla@50.73,11.76;neustadtorla;20.3;88;91.6;16;0;7;petit joueur;17;RETENUE;
Allemagne;de_gtfsde;kappelrodeckost@48.59,8.13;kappelrodeckost;20.3;97.2;91.6;9;0;7;petit joueur;17;RETENUE;
Allemagne;de_gtfsde;frankenbergbahnhof@50.91,13.04;frankenbergbahnhof;20.3;97.2;87.7;24;0;7;petit joueur;17;RETENUE;
Allemagne;de_gtfsde;sattenfeldekupfermhle@53.76,10.33;sattenfeldekupfermhle;20.3;92.3;94.7;16;0;7;petit joueur;17;RETENUE;
Allemagne;de_gtfsde;hengelo@52.26,6.79;hengelo;20.3;90.8;95.3;28;0;7;petit joueur;17;RETENUE;
Allemagne;de_gtfsde;oldenbttel@53.28,8.81;oldenbttel;20.3;63.4;94;25;0;7;petit joueur;17;RETENUE;
France;fr_sncf;UIC87741280;Épierre - Saint-Léger;20.1;92.2;100;7;0.14;7;petit joueur;17;RETENUE;
France;fr_sncf;UIC87741231;Chamousset;20.1;93.6;100;7;0.14;7;petit joueur;17;RETENUE;
France;fr_sncf;UIC87437806;Aytré Plage;20.1;92.2;100;8;0.86;7;petit joueur;17;RETENUE;
France;fr_sncf;UIC87471185;Messac - Guipry;20.1;97.2;100;6;0.43;7;petit joueur;17;RETENUE;
Allemagne;de_gtfsde;frankenberggoberg@51.07,8.80;frankenberggoberg;20.1;70.9;91;23;0;7;petit joueur;17;RETENUE;
Allemagne;de_gtfsde;kunersdorfspnbahnhof@51.77,14.19;kunersdorfspnbahnhof;20.1;73.8;97.2;26;0;7;petit joueur;17;RETENUE;
Allemagne;de_gtfsde;mhlanger@51.86,12.75;mhlanger;20.1;96.5;96.6;8;0;7;petit joueur;17;RETENUE;
Allemagne;de_gtfsde;frellstedtbahnhof@52.21,10.91;frellstedtbahnhof;20.1;73;94;21;0;7;petit joueur;17;RETENUE;
France;fr_sncf;UIC87491472;Jarnac;20;90;100;7;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87342048;Achiet;20;92.9;100;9;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87611889;Moissac;20;92.9;100;7;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87581256;Pauillac;20;87.1;100;9;1;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87485102;Angoulins sur Mer;20;92.1;100;8;0.86;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87485136;Saint-Laurent-de-la-Prée - Fouras;20;92.9;100;8;0.86;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87713537;Corgoloin;20;92.1;100;9;0.29;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87747352;Saint-Égrève Saint-Robert;20;92.1;100;11;1.29;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87476408;Belz - Ploemel;20;93.6;99.3;8;0.29;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;badsegeberg@53.93,10.31;badsegeberg;20;86.4;95.2;15;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;pirkbahnhof@50.43,12.07;pirkbahnhof;20;66.4;83.3;18;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;tautenhain@51.09,12.68;tautenhain;20;94.3;89.2;14;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;glashttebahnhofbusbahnhof@50.85,13.78;glashttebahnhofbusbahnhof;20;75.7;97.9;29;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;stiftkeppelallenbachbf@50.98,8.09;stiftkeppelallenbachbf;20;71.4;85.4;25;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87491449;Cognac;19.9;90.6;100;8;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87611855;Lamagistère;19.9;93.5;100;6;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87144451;Remiremont;19.9;87.8;100;9;0.14;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87761742;Poliénas;19.9;91.4;100;9;1.29;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87597062;Issoudun;19.9;92.8;100;6;0.43;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87747691;Moirans la Galifette;19.9;92.8;100;8;1.29;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87751370;Meyrargues;19.9;74.8;99.3;15;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87487884;La Ménitré;19.9;92.8;100;6;0.43;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;jagstzellbahnhof@49.03,10.10;jagstzellbahnhof;19.9;61.9;96.5;27;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;blaibachoberpf@49.16,12.81;blaibachoberpf;19.9;44.6;91.4;30;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;dautphetalwolfgrubenwilhelmshtte@50.87,8.55;dautphetalwolfgrubenwilhelmshtte;19.9;88.5;84.8;12;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;lbecktravemndeskandinavienkai@53.95,10.85;lbecktravemndeskandinavienkai;19.9;90.6;98.6;14;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;freudenbergkirschfurt@49.74,9.32;freudenbergkirschfurt;19.9;92.8;86.9;11;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;auerbachbmosbachbahnhof@49.40,9.22;auerbachbmosbachbahnhof;19.9;83.5;97.2;24;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;pinnowumbahnhof@53.07,14.09;pinnowumbahnhof;19.9;92.1;90.8;21;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;ehlershausenbahnhof@52.52,10.03;ehlershausenbahnhof;19.9;89.2;85.8;13;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;elsterelbe@51.83,12.83;elsterelbe;19.9;97.8;95.9;9;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;eilslebenbmagdeburg@52.15,11.22;eilslebenbmagdeburg;19.9;68.3;99.3;23;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;lenglern@51.59,9.87;lenglern;19.9;84.2;95.9;16;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;hannovermesselaatzen@52.32,9.79;hannovermesselaatzen;19.9;78.4;92.7;19;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;birkelbachbf@51.02,8.25;birkelbachbf;19.9;71.9;83.7;22;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87313247;Breteuil-Embranchement;19.7;91.3;100;9;0.71;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87295055;Anor;19.7;86.2;100;12;0.57;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87566919;Lentilly Charpenay;19.7;91.3;100;5;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87713560;Meursault;19.7;92.8;100;10;0.29;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87295709;Sains-du-Nord;19.7;88.4;100;12;0.57;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87582726;Arbanats;19.7;88.4;100;8;0.29;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;schwedtmittebhf@53.07,14.27;schwedtmittebhf;19.7;91.3;85.7;17;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;eicholzheimbahnhof@49.43,9.29;eicholzheimbahnhof;19.7;87;95.2;21;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;marlishausenbushaltestelle@50.82,11.02;marlishausenbushaltestelle;19.7;89.1;80.2;14;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;wernigerodehbf@51.84,10.79;wernigerodehbf;19.7;68.8;98.6;26;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;stegenwaldhaus@50.32,11.80;stegenwaldhaus;19.7;81.9;100;15;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;geralangenberg@50.92,12.05;geralangenberg;19.7;72.5;86.3;21;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;wahlstedt@53.96,10.23;wahlstedt;19.7;84.8;93.9;14;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;amorbach@49.65,9.22;amorbach;19.7;95.7;97.2;10;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87313221;Ailly-sur-Noye;19.6;92.7;100;7;0.71;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87313585;Hermes - Berthecourt;19.6;92;100;6;0.14;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87313551;Cires-lès-Mello;19.6;93.4;100;6;0.14;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87742361;Saint-Michel - Valloire;19.6;89.1;100;9;0.14;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87175257;Commercy;19.6;90.5;100;9;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87775171;La Bastide-St-Laurent-les-B.;19.6;73.7;98.6;12;0.29;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;jarrenwisch@54.21,8.96;jarrenwisch;19.6;94.9;86.7;10;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;groschwabhausen@50.94,11.48;groschwabhausen;19.6;91.2;87.8;16;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;karlsburg@53.98,13.61;karlsburg;19.6;89.8;82.5;14;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;grabowmecklbahnhof@53.28,11.56;grabowmecklbahnhof;19.6;96.4;100;10;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;niederschlottwitzhp@50.89,13.81;niederschlottwitzhp;19.6;77.4;96.5;26;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;scharfensteinbahnhof@50.70,13.06;scharfensteinbahnhof;19.6;93.4;97.2;13;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;karstdtprbahnhof@53.16,11.74;karstdtprbahnhof;19.6;96.4;100;9;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;balingensd@48.27,8.85;balingensd;19.6;62;83.5;39;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;kasselbahnhofwilhelmshhebereichgleis78@51.31,9.45;kasselbahnhofwilhelmshhebereichgleis78;19.6;88.3;98.6;14;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87313577;Mouy - Bury;19.4;92.6;100;7;0.14;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87745828;Seyssel - Corbonod;19.4;90.4;100;9;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87276618;Montataire;19.4;94.1;100;7;0.14;7;petit joueur;16;RETENUE;
Norvege;no_entur;kjosfossenstasjon@60.75,7.14;kjosfossenstasjon;19.4;94.9;100;36;0;7;petit joueur;16;RETENUE;
Norvege;no_entur;vatnahalsenstasjon@60.74,7.13;vatnahalsenstasjon;19.4;92.6;100;50;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;frderstedt@51.90,11.63;frderstedt;19.4;83.8;95.8;18;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;bestenheidbahnhofglashtte@49.79,9.50;bestenheidbahnhofglashtte;19.4;92.6;80.5;11;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;haslochmain@49.79,9.48;haslochmain;19.4;91.9;88.9;9;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;lffingenbahnhof@47.88,8.34;lffingenbahnhof;19.4;89;97.8;14;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;nechlinbahnhof@53.44,13.90;nechlinbahnhof;19.4;83.8;97.1;22;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;leubsdorfbahnhof@50.80,13.14;leubsdorfbahnhof;19.4;95.6;95.8;10;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;wincheringenbahnhof@49.61,6.41;wincheringenbahnhof;19.4;97.1;86.1;9;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;badmnstereifelarloff@50.60,6.79;badmnstereifelarloff;19.4;97.8;89.5;9;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;badstpetersd@54.31,8.65;badstpetersd;19.4;97.8;90.1;7;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;mittelschmalkalden@50.72,10.40;mittelschmalkalden;19.4;92.6;85.5;13;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;dettumbahnhof@52.16,10.66;dettumbahnhof;19.4;97.8;93.8;9;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;kindingaltmhltal@48.99,11.38;kindingaltmhltal;19.4;51.5;99.3;31;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;meinerzhbahnhofzob@51.11,7.63;meinerzhbahnhofzob;19.4;67.6;95.1;27;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;hoykenkamp@53.07,8.60;hoykenkamp;19.4;80.9;93.8;23;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;hannoverbornum@52.35,9.68;hannoverbornum;19.4;69.1;90.7;26;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;bichlbachberwang@47.42,10.79;bichlbachberwang;19.4;52.2;95.1;22;0;7;petit joueur;16;RETENUE;
Australie;au_translink_seq;nambourstation@-26.63,152.96;nambourstation;19.4;86.8;93.8;64;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87696229;Fourchambault;19.3;91.1;100;6;0.29;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87696211;Pougues-les-Eaux;19.3;90.4;100;6;0.29;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87696195;La Charité-sur-Loire;19.3;90.4;100;5;0.29;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87594200;Uzerche;19.3;91.1;100;7;1;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87751271;La Brillanne - Oraison;19.3;80.7;100;12;0;7;petit joueur;16;RETENUE;
Pays-Bas;nl_ovapi;emmerich@51.83,6.25;emmerich;19.3;82.2;98.5;77;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;wegenstedt@52.39,11.21;wegenstedt;19.3;71.1;96.4;21;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;mellingenthringen@50.95,11.39;mellingenthringen;19.3;88.9;84.4;17;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;oberharmersbachdorf@48.37,8.12;oberharmersbachdorf;19.3;96.3;90;8;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;sandkrug@53.06,8.25;sandkrug;19.3;86.7;92.5;16;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;lunderskovst@55.48,9.30;lunderskovst;19.3;94.8;100;12;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;heiterwangplansee@47.44,10.75;heiterwangplansee;19.3;54.1;92.5;21;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87683532;Chemilly - Appoigny;19.1;88.8;100;6;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87616011;Avignonet;19.1;86.6;100;8;0.43;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87734301;Saint-Georges-d'Aurac;19.1;80.6;99.3;11;0.71;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87581215;Margaux;19.1;88.1;100;8;1;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87775072;Saint-Césaire;19.1;90.3;100;11;0.71;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;oldenburgwechloy@53.15,8.18;oldenburgwechloy;19.1;86.6;98.5;18;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;lauchheimbahnhof@48.87,10.24;lauchheimbahnhof;19.1;87.3;97.8;13;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;holzdorfelster@51.78,13.11;holzdorfelster;19.1;87.3;96.4;18;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;fahrenkrugfahrenkrug@53.94,10.25;fahrenkrugfahrenkrug;19.1;84.3;89.3;14;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;dahlbruchbf@50.97,8.05;dahlbruchbf;19.1;71.6;88.7;24;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87276352;Rieux - Angicourt;19;85.7;100;7;0.43;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87694141;Étang-sur-Arroux;19;88;99.3;12;0.14;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87574855;Montrichard;19;91.7;100;9;0.29;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87345264;Pont-à-Vendin;19;91.7;100;7;0.29;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87574491;Chenonceaux;19;91.7;100;9;0.29;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87345280;Bauvin - Provin;19;91.7;100;8;0.29;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87613398;Albias;19;93.2;99.3;6;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87481846;Pontchâteau;19;89.5;98.5;10;0.29;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;annabergbuchholzmitte@50.57,13.00;annabergbuchholzmitte;19;91;92.4;14;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;wolfeggbahnhof@47.82,9.81;wolfeggbahnhof;19;94.7;95.7;9;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;blankenseemeckl@53.41,13.26;blankenseemeckl;19;48.1;95.7;29;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;rottweilgllsdorfbahnhof@48.16,8.65;rottweilgllsdorfbahnhof;19;69.9;80.6;32;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;untergrainau@47.48,11.04;untergrainau;19;67.7;90.5;20;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87594481;Cornil;18.9;92.4;100;9;0.71;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87683557;Monéteau - Gurgy;18.9;89.4;99.2;6;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87765180;Courthézon;18.9;88.6;100;10;0.29;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87184200;Bas Évette;18.9;93.9;100;5;1.43;7;petit joueur;16;RETENUE;
Pays-Bas;nl_ovapi;emmerichelten@51.87,6.15;emmerichelten;18.9;80.3;100;90;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;lutherstadtwittenberglabetz@51.87,12.69;lutherstadtwittenberglabetz;18.9;95.5;91.7;10;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;hochwang@48.39,10.30;hochwang;18.9;93.9;84.6;13;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;annaburg@51.73,13.03;annaburg;18.9;96.2;90.4;10;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;ponitz@50.86,12.42;ponitz;18.9;75;98.5;24;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;lichtensteinbahnhof@50.76,12.63;lichtensteinbahnhof;18.9;96.2;96.4;19;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;neckarburkenbahnhof@49.38,9.16;neckarburkenbahnhof;18.9;86.4;95.7;22;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;mllnmeckl@53.59,13.08;mllnmeckl;18.9;94.7;92.3;11;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;vszollhaus@48.04,8.51;vszollhaus;18.9;78;89.2;36;0;7;petit joueur;16;RETENUE;
Allemagne;de_gtfsde;sondershausen@51.37,10.85;sondershausen;18.9;59.8;91.7;24;0;7;petit joueur;16;RETENUE;
France;fr_sncf;UIC87594465;Aubazines - Saint-Hilaire;18.7;90.8;100;9;0.71;7;petit joueur;15;RETENUE;
France;fr_sncf;UIC87581231;Moulis - Listrac;18.7;88.5;100;8;1;7;petit joueur;15;RETENUE;
France;fr_sncf;UIC87286534;Ronchin;18.7;91.6;100;11;0.86;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;weesensteinbahnhof@50.94,13.86;weesensteinbahnhof;18.7;74.8;94.2;31;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;erfurtost@51.02,11.04;erfurtost;18.7;77.9;92.3;32;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;chemnitzuhlestr@50.81,12.91;chemnitzuhlestr;18.7;87;89.1;70;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;fredenbahnhof@51.93,9.90;fredenbahnhof;18.7;68.7;93.6;27;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;singenthringen@50.73,11.07;singenthringen;18.7;93.9;90.3;12;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;mhringenrathaus@47.96,8.76;mhringenrathaus;18.7;75.6;82.9;33;0;7;petit joueur;15;RETENUE;
Etats-Unis;us_mta_mnr;wassaic@41.81,-73.56;wassaic;18.7;95.4;100;10;0;7;petit joueur;15;RETENUE;
France;fr_sncf;UIC87594499;Tulle;18.6;90.8;98.5;8;0.71;7;petit joueur;15;RETENUE;
France;fr_sncf;UIC88140010;Bruxelles Midi;18.6;76.2;99.2;13;0.14;7;petit joueur;15;RETENUE;
France;fr_sncf;UIC87618215;Villenouvelle;18.6;86.2;100;8;0.43;7;petit joueur;15;RETENUE;
France;fr_sncf;UIC87613323;Lalbenque - Fontanes;18.6;92.3;99.2;6;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;hirschfelden@48.29,10.36;hirschfelden;18.6;95.4;87.8;12;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;feilitzschbahnhof@50.36,11.93;feilitzschbahnhof;18.6;75.4;98.5;31;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;dohnabahnhof@50.96,13.86;dohnabahnhof;18.6;75.4;89.7;27;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;lettekreiscoebahnhof@51.89,7.19;lettekreiscoebahnhof;18.6;69.2;91.5;26;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;beeskowbahnhof@52.18,14.25;beeskowbahnhof;18.6;93.1;89;17;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;albstadtlautlingen@48.21,8.95;albstadtlautlingen;18.6;65.4;81.3;24;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;rodalbenbahnhof@49.24,7.63;rodalbenbahnhof;18.6;93.1;92.9;12;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;hoppeckebahnhof@51.38,8.64;hoppeckebahnhof;18.6;94.6;89.7;10;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;rickling@54.00,10.17;rickling;18.6;91.5;96.3;10;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;cheb@50.07,12.38;cheb;18.6;92.3;97.7;15;0;7;petit joueur;15;RETENUE;
France;fr_sncf;UIC87481770;Batz-sur-Mer;18.4;82.2;100;13;0.14;7;petit joueur;15;RETENUE;
France;fr_sncf;UIC87481697;La Baule les Pins;18.4;82.2;100;13;0.14;7;petit joueur;15;RETENUE;
France;fr_sncf;UIC87595769;Siorac-en-Périgord;18.4;79.1;94.2;16;0.57;7;petit joueur;15;RETENUE;
France;fr_sncf;UIC87185348;Champagney;18.4;93.8;100;5;1.43;7;petit joueur;15;RETENUE;
France;fr_sncf;UIC87185314;Ronchamp;18.4;93.8;100;6;1.43;7;petit joueur;15;RETENUE;
France;fr_sncf;UIC87486423;La Mothe-Achard;18.4;89.1;99.2;9;0;7;petit joueur;15;RETENUE;
France;fr_sncf;UIC87415364;Brionne;18.4;90.7;100;8;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;badniedernaubahnhof@48.46,8.90;badniedernaubahnhof;18.4;87.6;91.5;20;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;hermentingenbahnhof@48.20,9.22;hermentingenbahnhof;18.4;90.7;98.5;15;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;pfaffenhausen@48.12,10.45;pfaffenhausen;18.4;92.2;92.8;15;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;prsenostbhf@51.43,13.50;prsenostbhf;18.4;93.8;99.2;12;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;frankfurtoderneuberesinchenbhf@52.32,14.55;frankfurtoderneuberesinchenbhf;18.4;96.1;87.8;39;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;marzling@48.41,11.80;marzling;18.4;91.5;92.8;15;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;lunestedt@53.44,8.73;lunestedt;18.4;68.2;97.7;26;0;7;petit joueur;15;RETENUE;
France;fr_sncf;UIC87713321;Collonges;18.3;95.3;100;9;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;altersbach@50.70,10.54;altersbach;18.3;96.9;86.5;9;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;billenhausen@48.28,10.36;billenhausen;18.3;95.3;87.7;12;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;grnebergbahnhof@52.87,13.21;grnebergbahnhof;18.3;88.3;98.5;33;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;lohneoldb@52.67,8.23;lohneoldb;18.3;53.1;92.1;28;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;plauenvogtlwest@50.50,12.11;plauenvogtlwest;18.3;71.1;89.5;19;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;meldorf@54.09,9.08;meldorf;18.3;88.3;85.9;14;0;7;petit joueur;15;RETENUE;
Allemagne;de_gtfsde;westhausenbahnhof@48.88,10.18;westhausenbahnhof;18.3;85.9;92.8;13;0;7;petit joueur;15;RETENUE;
